Date,Created_at
92/07/01,2019-09-20 23:46:54.886430
92/07/02,2019-09-20 23:46:54.891613
92/07/03,2019-09-20 23:46:54.908818
92/07/04,2019-09-20 23:46:54.916576
92/07/07,2019-09-20 23:46:54.921362
92/07/08,2019-09-20 23:46:54.925561
92/07/09,2019-09-20 23:46:54.932553
92/07/10,2019-09-20 23:46:54.937113
92/07/11,2019-09-20 23:46:54.940853
92/07/14,2019-09-20 23:46:54.970810
92/07/15,2019-09-20 23:46:54.975506
92/07/16,2019-09-20 23:46:54.980580
92/07/17,2019-09-20 23:46:54.987172
92/07/18,2019-09-20 23:46:54.990695
92/07/21,2019-09-20 23:46:54.994021
92/07/22,2019-09-20 23:46:54.997939
92/07/23,2019-09-20 23:46:55.004631
92/07/24,2019-09-20 23:46:55.009172
92/07/25,2019-09-20 23:46:55.013106
92/07/28,2019-09-20 23:46:55.018654
92/07/29,2019-09-20 23:46:55.025119
92/07/30,2019-09-20 23:46:55.029795
92/07/31,2019-09-20 23:46:55.035205
92/08/01,2019-09-20 23:46:55.047972
92/08/04,2019-09-20 23:46:55.053144
92/08/05,2019-09-20 23:46:55.057032
92/08/06,2019-09-20 23:46:55.061158
92/08/07,2019-09-20 23:46:55.063799
92/08/08,2019-09-20 23:46:55.066467
92/08/11,2019-09-20 23:46:55.069126
92/08/12,2019-09-20 23:46:55.073770
92/08/13,2019-09-20 23:46:55.077103
92/08/14,2019-09-20 23:46:55.081369
92/08/15,2019-09-20 23:46:55.085167
92/08/18,2019-09-20 23:46:55.091292
92/08/19,2019-09-20 23:46:55.096825
92/08/20,2019-09-20 23:46:55.108594
92/08/21,2019-09-20 23:46:55.114743
92/08/22,2019-09-20 23:46:55.121027
92/08/25,2019-09-20 23:46:55.130058
92/08/26,2019-09-20 23:46:55.149561
92/08/27,2019-09-20 23:46:55.170021
92/08/28,2019-09-20 23:46:55.181536
92/08/29,2019-09-20 23:46:55.187381
92/09/01,2019-09-20 23:46:55.210612
92/09/02,2019-09-20 23:46:55.215628
92/09/03,2019-09-20 23:46:55.221247
92/09/04,2019-09-20 23:46:55.225223
92/09/05,2019-09-20 23:46:55.230890
92/09/08,2019-09-20 23:46:55.233939
92/09/09,2019-09-20 23:46:55.236468
92/09/10,2019-09-20 23:46:55.240683
92/09/12,2019-09-20 23:46:55.244754
92/09/15,2019-09-20 23:46:55.250730
92/09/16,2019-09-20 23:46:55.254043
92/09/17,2019-09-20 23:46:55.261371
92/09/18,2019-09-20 23:46:55.268183
92/09/19,2019-09-20 23:46:55.277535
92/09/22,2019-09-20 23:46:55.291056
92/09/23,2019-09-20 23:46:55.298444
92/09/24,2019-09-20 23:46:55.312690
92/09/25,2019-09-20 23:46:55.317595
92/09/26,2019-09-20 23:46:55.321264
92/09/29,2019-09-20 23:46:55.325650
92/09/30,2019-09-20 23:46:55.332210
92/10/01,2019-09-20 23:46:55.336529
92/10/02,2019-09-20 23:46:55.342864
92/10/03,2019-09-20 23:46:55.354762
92/10/06,2019-09-20 23:46:55.371393
92/10/07,2019-09-20 23:46:55.379583
92/10/08,2019-09-20 23:46:55.383819
92/10/09,2019-09-20 23:46:55.388243
92/10/13,2019-09-20 23:46:55.393726
92/10/14,2019-09-20 23:46:55.399253
92/10/15,2019-09-20 23:46:55.403648
92/10/16,2019-09-20 23:46:55.409277
92/10/17,2019-09-20 23:46:55.413460
92/10/20,2019-09-20 23:46:55.418584
92/10/21,2019-09-20 23:46:55.424604
92/10/22,2019-09-20 23:46:55.430754
92/10/23,2019-09-20 23:46:55.435198
92/10/24,2019-09-20 23:46:55.439367
92/10/27,2019-09-20 23:46:55.446368
92/10/28,2019-09-20 23:46:55.451980
92/10/29,2019-09-20 23:46:55.455626
92/10/30,2019-09-20 23:46:55.461300
92/10/31,2019-09-20 23:46:55.465719
92/11/03,2019-09-20 23:46:55.470006
92/11/04,2019-09-20 23:46:55.473382
92/11/05,2019-09-20 23:46:55.476493
92/11/06,2019-09-20 23:46:55.480305
92/11/07,2019-09-20 23:46:55.483899
92/11/10,2019-09-20 23:46:55.487732
92/11/11,2019-09-20 23:46:55.494592
92/11/12,2019-09-20 23:46:55.498955
92/11/13,2019-09-20 23:46:55.502700
92/11/14,2019-09-20 23:46:55.507598
92/11/17,2019-09-20 23:46:55.514287
92/11/18,2019-09-20 23:46:55.520705
92/11/19,2019-09-20 23:46:55.530038
92/11/20,2019-09-20 23:46:55.536156
92/11/21,2019-09-20 23:46:55.540160
92/11/24,2019-09-20 23:46:55.543660
92/11/25,2019-09-20 23:46:55.547674
92/11/26,2019-09-20 23:46:55.553119
92/11/27,2019-09-20 23:46:55.558698
92/11/28,2019-09-20 23:46:55.562132
92/12/01,2019-09-20 23:46:55.568334
92/12/02,2019-09-20 23:46:55.571714
92/12/03,2019-09-20 23:46:55.576873
92/12/04,2019-09-20 23:46:55.591482
92/12/05,2019-09-20 23:46:55.618660
92/12/08,2019-09-20 23:46:55.622844
92/12/09,2019-09-20 23:46:55.625810
92/12/10,2019-09-20 23:46:55.641088
92/12/11,2019-09-20 23:46:55.647425
92/12/12,2019-09-20 23:46:55.651636
92/12/15,2019-09-20 23:46:55.658966
92/12/16,2019-09-20 23:46:55.665039
92/12/17,2019-09-20 23:46:55.671273
92/12/18,2019-09-20 23:46:55.679626
92/12/19,2019-09-20 23:46:55.690566
92/12/22,2019-09-20 23:46:55.696674
92/12/23,2019-09-20 23:46:55.700408
92/12/24,2019-09-20 23:46:55.705544
92/12/25,2019-09-20 23:46:55.711013
92/12/26,2019-09-20 23:46:55.721375
92/12/29,2019-09-20 23:46:55.730001
92/12/30,2019-09-20 23:46:55.736540
92/12/31,2019-09-20 23:46:55.743350
93/01/02,2019-09-20 23:46:55.747016
93/01/05,2019-09-20 23:46:55.752188
93/01/06,2019-09-20 23:46:55.757293
93/01/07,2019-09-20 23:46:55.763418
93/01/08,2019-09-20 23:46:55.768477
93/01/09,2019-09-20 23:46:55.771529
93/01/12,2019-09-20 23:46:55.776431
93/01/13,2019-09-20 23:46:55.806717
93/01/14,2019-09-20 23:46:55.810317
93/01/15,2019-09-20 23:46:55.818250
93/01/16,2019-09-20 23:46:55.823029
93/01/27,2019-09-20 23:46:55.827028
93/01/28,2019-09-20 23:46:55.832977
93/01/29,2019-09-20 23:46:55.835667
93/01/30,2019-09-20 23:46:55.842309
93/02/02,2019-09-20 23:46:55.848139
93/02/03,2019-09-20 23:46:55.851344
93/02/04,2019-09-20 23:46:55.956633
93/02/05,2019-09-20 23:46:55.963113
93/02/06,2019-09-20 23:46:55.968219
93/02/09,2019-09-20 23:46:55.979055
93/02/10,2019-09-20 23:46:55.985517
93/02/11,2019-09-20 23:46:55.992267
93/02/12,2019-09-20 23:46:55.998843
93/02/13,2019-09-20 23:46:56.005870
93/02/16,2019-09-20 23:46:56.012769
93/02/17,2019-09-20 23:46:56.023923
93/02/18,2019-09-20 23:46:56.033438
93/02/19,2019-09-20 23:46:56.037351
93/02/20,2019-09-20 23:46:56.085129
93/02/23,2019-09-20 23:46:56.090594
93/02/24,2019-09-20 23:46:56.095419
93/02/25,2019-09-20 23:46:56.099416
93/02/26,2019-09-20 23:46:56.105029
93/02/27,2019-09-20 23:46:56.109665
93/03/01,2019-09-20 23:46:56.117016
93/03/02,2019-09-20 23:46:56.120487
93/03/03,2019-09-20 23:46:56.125680
93/03/04,2019-09-20 23:46:56.132542
93/03/05,2019-09-20 23:46:56.138748
93/03/08,2019-09-20 23:46:56.144607
93/03/09,2019-09-20 23:46:56.150848
93/03/10,2019-09-20 23:46:56.160970
93/03/11,2019-09-20 23:46:56.164504
93/03/12,2019-09-20 23:46:56.171304
93/03/15,2019-09-20 23:46:56.187453
93/03/16,2019-09-20 23:46:56.192999
93/03/17,2019-09-20 23:46:56.197572
93/03/18,2019-09-20 23:46:56.206161
93/03/19,2019-09-20 23:46:56.213757
93/03/22,2019-09-20 23:46:56.218561
93/03/23,2019-09-20 23:46:56.224436
93/03/24,2019-09-20 23:46:56.231819
93/03/25,2019-09-20 23:46:56.238879
93/03/26,2019-09-20 23:46:56.254441
93/03/29,2019-09-20 23:46:56.325957
93/03/30,2019-09-20 23:46:56.338726
93/03/31,2019-09-20 23:46:56.374222
93/04/01,2019-09-20 23:46:56.387812
93/04/02,2019-09-20 23:46:56.407211
93/04/05,2019-09-20 23:46:56.411637
93/04/06,2019-09-20 23:46:56.422384
93/04/07,2019-09-20 23:46:56.427286
93/04/08,2019-09-20 23:46:56.433586
93/04/09,2019-09-20 23:46:56.438592
93/04/12,2019-09-20 23:46:56.442306
93/04/13,2019-09-20 23:46:56.449403
93/04/14,2019-09-20 23:46:56.454875
93/04/15,2019-09-20 23:46:56.464881
93/04/16,2019-09-20 23:46:56.481305
93/04/19,2019-09-20 23:46:56.490470
93/04/20,2019-09-20 23:46:56.496406
93/04/21,2019-09-20 23:46:56.504109
93/04/22,2019-09-20 23:46:56.510569
93/04/23,2019-09-20 23:46:56.522082
93/04/26,2019-09-20 23:46:56.536764
93/04/27,2019-09-20 23:46:56.542539
93/04/28,2019-09-20 23:46:56.547446
93/04/29,2019-09-20 23:46:56.559461
93/04/30,2019-09-20 23:46:56.567731
93/05/03,2019-09-20 23:46:56.596048
93/05/04,2019-09-20 23:46:56.600739
93/05/05,2019-09-20 23:46:56.605888
93/05/06,2019-09-20 23:46:56.609661
93/05/07,2019-09-20 23:46:56.622717
93/05/10,2019-09-20 23:46:56.630523
93/05/11,2019-09-20 23:46:56.663230
93/05/12,2019-09-20 23:46:56.666754
93/05/13,2019-09-20 23:46:56.683297
93/05/14,2019-09-20 23:46:56.694680
93/05/17,2019-09-20 23:46:56.721462
93/05/18,2019-09-20 23:46:56.731984
93/05/19,2019-09-20 23:46:56.739954
93/05/20,2019-09-20 23:46:56.762969
93/05/21,2019-09-20 23:46:56.770287
93/05/24,2019-09-20 23:46:56.774326
93/05/25,2019-09-20 23:46:56.783498
93/05/26,2019-09-20 23:46:56.787610
93/05/27,2019-09-20 23:46:56.792125
93/05/28,2019-09-20 23:46:56.796060
93/05/31,2019-09-20 23:46:56.801631
93/06/01,2019-09-20 23:46:56.807247
93/06/02,2019-09-20 23:46:56.812964
93/06/03,2019-09-20 23:46:56.820733
93/06/04,2019-09-20 23:46:56.825659
93/06/07,2019-09-20 23:46:56.828967
93/06/08,2019-09-20 23:46:56.836086
93/06/09,2019-09-20 23:46:56.873618
93/06/10,2019-09-20 23:46:56.879325
93/06/11,2019-09-20 23:46:56.883522
93/06/14,2019-09-20 23:46:56.909384
93/06/15,2019-09-20 23:46:56.916797
93/06/16,2019-09-20 23:46:56.939459
93/06/17,2019-09-20 23:46:56.944528
93/06/18,2019-09-20 23:46:56.949910
93/06/21,2019-09-20 23:46:56.954241
93/06/23,2019-09-20 23:46:56.957874
93/06/24,2019-09-20 23:46:56.962125
93/06/25,2019-09-20 23:46:56.969336
93/06/28,2019-09-20 23:46:56.977989
93/06/29,2019-09-20 23:46:56.982836
93/06/30,2019-09-20 23:46:56.987462
93/07/01,2019-09-20 23:46:56.992077
93/07/02,2019-09-20 23:46:56.996241
93/07/05,2019-09-20 23:46:57.020245
93/07/06,2019-09-20 23:46:57.031001
93/07/07,2019-09-20 23:46:57.039025
93/07/08,2019-09-20 23:46:57.043630
93/07/09,2019-09-20 23:46:57.051763
93/07/12,2019-09-20 23:46:57.057939
93/07/13,2019-09-20 23:46:57.061962
93/07/14,2019-09-20 23:46:57.066278
93/07/15,2019-09-20 23:46:57.072328
93/07/16,2019-09-20 23:46:57.076027
93/07/19,2019-09-20 23:46:57.082183
93/07/20,2019-09-20 23:46:57.087278
93/07/21,2019-09-20 23:46:57.090831
93/07/22,2019-09-20 23:46:57.096185
93/07/23,2019-09-20 23:46:57.100483
93/07/26,2019-09-20 23:46:57.106229
93/07/27,2019-09-20 23:46:57.113272
93/07/28,2019-09-20 23:46:57.121946
93/07/29,2019-09-20 23:46:57.126493
93/07/30,2019-09-20 23:46:57.130561
93/08/02,2019-09-20 23:46:57.133863
93/08/03,2019-09-20 23:46:57.138791
93/08/04,2019-09-20 23:46:57.144695
93/08/05,2019-09-20 23:46:57.148714
93/08/06,2019-09-20 23:46:57.153352
93/08/09,2019-09-20 23:46:57.162487
93/08/10,2019-09-20 23:46:57.169683
93/08/11,2019-09-20 23:46:57.177084
93/08/12,2019-09-20 23:46:57.184361
93/08/13,2019-09-20 23:46:57.199911
93/08/16,2019-09-20 23:46:57.216548
93/08/17,2019-09-20 23:46:57.228777
93/08/18,2019-09-20 23:46:57.232544
93/08/19,2019-09-20 23:46:57.236947
93/08/20,2019-09-20 23:46:57.240995
93/08/23,2019-09-20 23:46:57.245202
93/08/26,2019-09-20 23:46:57.251145
93/08/27,2019-09-20 23:46:57.255894
93/08/30,2019-09-20 23:46:57.263078
93/08/31,2019-09-20 23:46:57.268847
93/09/01,2019-09-20 23:46:57.275111
93/09/02,2019-09-20 23:46:57.277416
93/09/03,2019-09-20 23:46:57.281397
93/09/06,2019-09-20 23:46:57.283851
93/09/07,2019-09-20 23:46:57.286713
93/09/08,2019-09-20 23:46:57.295158
93/09/09,2019-09-20 23:46:57.298194
93/09/10,2019-09-20 23:46:57.301621
93/09/13,2019-09-20 23:46:57.309196
93/09/14,2019-09-20 23:46:57.313609
93/09/15,2019-09-20 23:46:57.316768
93/09/16,2019-09-20 23:46:57.333983
93/09/17,2019-09-20 23:46:57.340142
93/09/20,2019-09-20 23:46:57.395392
93/09/21,2019-09-20 23:46:57.400199
93/09/22,2019-09-20 23:46:57.404768
93/09/23,2019-09-20 23:46:57.408412
93/09/24,2019-09-20 23:46:57.411275
93/09/27,2019-09-20 23:46:57.415191
93/09/29,2019-09-20 23:46:57.418589
93/09/30,2019-09-20 23:46:57.421914
93/10/01,2019-09-20 23:46:57.425721
93/10/04,2019-09-20 23:46:57.429069
93/10/05,2019-09-20 23:46:57.432888
93/10/06,2019-09-20 23:46:57.436752
93/10/07,2019-09-20 23:46:57.444313
93/10/08,2019-09-20 23:46:57.452049
93/10/11,2019-09-20 23:46:57.459319
93/10/12,2019-09-20 23:46:57.466735
93/10/13,2019-09-20 23:46:57.474491
93/10/14,2019-09-20 23:46:57.482453
93/10/15,2019-09-20 23:46:57.493347
93/10/18,2019-09-20 23:46:57.498133
93/10/19,2019-09-20 23:46:57.500526
93/10/20,2019-09-20 23:46:57.507348
93/10/21,2019-09-20 23:46:57.567895
93/10/22,2019-09-20 23:46:57.586764
93/10/26,2019-09-20 23:46:57.595245
93/10/27,2019-09-20 23:46:57.603323
93/10/28,2019-09-20 23:46:57.613167
93/10/29,2019-09-20 23:46:57.638361
93/11/01,2019-09-20 23:46:57.642602
93/11/02,2019-09-20 23:46:57.648130
93/11/03,2019-09-20 23:46:57.660520
93/11/04,2019-09-20 23:46:57.665966
93/11/05,2019-09-20 23:46:57.671413
93/11/08,2019-09-20 23:46:57.676831
93/11/09,2019-09-20 23:46:57.682198
93/11/10,2019-09-20 23:46:57.686585
93/11/11,2019-09-20 23:46:57.688840
93/11/12,2019-09-20 23:46:57.698792
93/11/15,2019-09-20 23:46:57.703939
93/11/16,2019-09-20 23:46:57.717158
93/11/17,2019-09-20 23:46:57.722596
93/11/18,2019-09-20 23:46:57.727278
93/11/19,2019-09-20 23:46:57.732905
93/11/22,2019-09-20 23:46:57.738316
93/11/23,2019-09-20 23:46:57.786720
93/11/24,2019-09-20 23:46:57.794048
93/11/25,2019-09-20 23:46:57.801335
93/11/26,2019-09-20 23:46:57.813864
93/11/29,2019-09-20 23:46:57.820503
93/11/30,2019-09-20 23:46:57.826480
93/12/01,2019-09-20 23:46:57.834611
93/12/02,2019-09-20 23:46:57.840573
93/12/03,2019-09-20 23:46:57.911246
93/12/06,2019-09-20 23:46:57.936874
93/12/07,2019-09-20 23:46:57.940847
93/12/08,2019-09-20 23:46:57.947109
93/12/09,2019-09-20 23:46:57.955625
93/12/10,2019-09-20 23:46:57.960150
93/12/13,2019-09-20 23:46:57.968597
93/12/14,2019-09-20 23:46:57.978318
93/12/15,2019-09-20 23:46:57.994938
93/12/16,2019-09-20 23:46:57.999950
93/12/17,2019-09-20 23:46:58.004125
93/12/20,2019-09-20 23:46:58.012006
93/12/21,2019-09-20 23:46:58.019175
93/12/22,2019-09-20 23:46:58.025175
93/12/23,2019-09-20 23:46:58.035193
93/12/24,2019-09-20 23:46:58.039412
93/12/27,2019-09-20 23:46:58.043685
93/12/28,2019-09-20 23:46:58.062757
93/12/29,2019-09-20 23:46:58.072676
93/12/30,2019-09-20 23:46:58.077158
93/12/31,2019-09-20 23:46:58.080748
94/01/03,2019-09-20 23:46:58.086184
94/01/04,2019-09-20 23:46:58.088611
94/01/05,2019-09-20 23:46:58.091890
94/01/06,2019-09-20 23:46:58.094749
94/01/07,2019-09-20 23:46:58.098021
94/01/10,2019-09-20 23:46:58.102295
94/01/11,2019-09-20 23:46:58.106090
94/01/12,2019-09-20 23:46:58.112885
94/01/13,2019-09-20 23:46:58.118012
94/01/14,2019-09-20 23:46:58.122070
94/01/17,2019-09-20 23:46:58.124800
94/01/18,2019-09-20 23:46:58.129157
94/01/19,2019-09-20 23:46:58.135702
94/01/20,2019-09-20 23:46:58.139968
94/01/21,2019-09-20 23:46:58.142650
94/01/24,2019-09-20 23:46:58.146877
94/01/25,2019-09-20 23:46:58.150944
94/01/26,2019-09-20 23:46:58.155806
94/01/27,2019-09-20 23:46:58.158831
94/01/28,2019-09-20 23:46:58.162591
94/01/31,2019-09-20 23:46:58.167653
94/02/01,2019-09-20 23:46:58.171924
94/02/02,2019-09-20 23:46:58.175140
94/02/03,2019-09-20 23:46:58.179281
94/02/14,2019-09-20 23:46:58.184824
94/02/15,2019-09-20 23:46:58.187779
94/02/16,2019-09-20 23:46:58.192779
94/02/17,2019-09-20 23:46:58.195925
94/02/18,2019-09-20 23:46:58.201633
94/02/21,2019-09-20 23:46:58.205308
94/02/22,2019-09-20 23:46:58.218886
94/02/23,2019-09-20 23:46:58.222794
94/02/24,2019-09-20 23:46:58.226361
94/02/25,2019-09-20 23:46:58.229093
94/03/01,2019-09-20 23:46:58.234402
94/03/02,2019-09-20 23:46:58.238162
94/03/03,2019-09-20 23:46:58.240996
94/03/04,2019-09-20 23:46:58.244746
94/03/07,2019-09-20 23:46:58.252428
94/03/08,2019-09-20 23:46:58.256945
94/03/09,2019-09-20 23:46:58.260159
94/03/10,2019-09-20 23:46:58.266943
94/03/11,2019-09-20 23:46:58.272489
94/03/14,2019-09-20 23:46:58.275072
94/03/15,2019-09-20 23:46:58.280024
94/03/16,2019-09-20 23:46:58.284062
94/03/17,2019-09-20 23:46:58.287113
94/03/18,2019-09-20 23:46:58.291237
94/03/21,2019-09-20 23:46:58.295140
94/03/22,2019-09-20 23:46:58.299916
94/03/23,2019-09-20 23:46:58.303800
94/03/24,2019-09-20 23:46:58.307313
94/03/25,2019-09-20 23:46:58.310490
94/03/28,2019-09-20 23:46:58.314992
94/03/29,2019-09-20 23:46:58.319871
94/03/30,2019-09-20 23:46:58.323665
94/03/31,2019-09-20 23:46:58.326888
94/04/01,2019-09-20 23:46:58.330135
94/04/04,2019-09-20 23:46:58.334274
94/04/06,2019-09-20 23:46:58.337631
94/04/07,2019-09-20 23:46:58.340525
94/04/08,2019-09-20 23:46:58.343535
94/04/11,2019-09-20 23:46:58.347266
94/04/12,2019-09-20 23:46:58.351806
94/04/13,2019-09-20 23:46:58.355206
94/04/14,2019-09-20 23:46:58.358279
94/04/15,2019-09-20 23:46:58.362325
94/04/18,2019-09-20 23:46:58.365927
94/04/19,2019-09-20 23:46:58.369834
94/04/20,2019-09-20 23:46:58.373538
94/04/21,2019-09-20 23:46:58.377653
94/04/22,2019-09-20 23:46:58.380878
94/04/25,2019-09-20 23:46:58.385118
94/04/26,2019-09-20 23:46:58.388419
94/04/27,2019-09-20 23:46:58.391626
94/04/28,2019-09-20 23:46:58.394319
94/04/29,2019-09-20 23:46:58.397174
94/05/03,2019-09-20 23:46:58.400837
94/05/04,2019-09-20 23:46:58.404612
94/05/05,2019-09-20 23:46:58.408099
94/05/06,2019-09-20 23:46:58.412017
94/05/09,2019-09-20 23:46:58.417153
94/05/10,2019-09-20 23:46:58.420975
94/05/11,2019-09-20 23:46:58.424772
94/05/12,2019-09-20 23:46:58.428715
94/05/13,2019-09-20 23:46:58.433381
94/05/16,2019-09-20 23:46:58.437034
94/05/17,2019-09-20 23:46:58.440324
94/05/18,2019-09-20 23:46:58.444259
94/05/19,2019-09-20 23:46:58.447204
94/05/20,2019-09-20 23:46:58.451949
94/05/23,2019-09-20 23:46:58.455524
94/05/24,2019-09-20 23:46:58.459010
94/05/25,2019-09-20 23:46:58.462049
94/05/26,2019-09-20 23:46:58.466195
94/05/27,2019-09-20 23:46:58.470955
94/05/30,2019-09-20 23:46:58.474664
94/05/31,2019-09-20 23:46:58.477125
94/06/01,2019-09-20 23:46:58.480386
94/06/02,2019-09-20 23:46:58.484182
94/06/03,2019-09-20 23:46:58.486771
94/06/06,2019-09-20 23:46:58.490033
94/06/07,2019-09-20 23:46:58.493000
94/06/08,2019-09-20 23:46:58.496129
94/06/09,2019-09-20 23:46:58.501859
94/06/10,2019-09-20 23:46:58.505221
94/06/13,2019-09-20 23:46:58.508734
94/06/14,2019-09-20 23:46:58.512910
94/06/15,2019-09-20 23:46:58.516428
94/06/16,2019-09-20 23:46:58.520356
94/06/17,2019-09-20 23:46:58.524178
94/06/20,2019-09-20 23:46:58.528357
94/06/21,2019-09-20 23:46:58.532692
94/06/22,2019-09-20 23:46:58.535988
94/06/23,2019-09-20 23:46:58.539896
94/06/24,2019-09-20 23:46:58.543083
94/06/27,2019-09-20 23:46:58.546253
94/06/28,2019-09-20 23:46:58.551533
94/06/29,2019-09-20 23:46:58.555321
94/06/30,2019-09-20 23:46:58.558688
94/07/01,2019-09-20 23:46:58.562506
94/07/04,2019-09-20 23:46:58.566313
94/07/05,2019-09-20 23:46:58.570260
94/07/06,2019-09-20 23:46:58.573446
94/07/07,2019-09-20 23:46:58.577415
94/07/08,2019-09-20 23:46:58.581878
94/07/11,2019-09-20 23:46:58.587104
94/07/12,2019-09-20 23:46:58.590479
94/07/13,2019-09-20 23:46:58.594086
94/07/14,2019-09-20 23:46:58.597391
94/07/15,2019-09-20 23:46:58.601814
94/07/19,2019-09-20 23:46:58.606577
94/07/20,2019-09-20 23:46:58.611084
94/07/21,2019-09-20 23:46:58.615003
94/07/22,2019-09-20 23:46:58.619568
94/07/25,2019-09-20 23:46:58.623207
94/07/26,2019-09-20 23:46:58.626997
94/07/27,2019-09-20 23:46:58.630374
94/07/28,2019-09-20 23:46:58.634635
94/07/29,2019-09-20 23:46:58.637901
94/08/01,2019-09-20 23:46:58.641678
94/08/02,2019-09-20 23:46:58.646174
94/08/03,2019-09-20 23:46:58.653256
94/08/04,2019-09-20 23:46:58.656692
94/08/08,2019-09-20 23:46:58.661536
94/08/09,2019-09-20 23:46:58.665510
94/08/10,2019-09-20 23:46:58.670040
94/08/11,2019-09-20 23:46:58.681410
94/08/12,2019-09-20 23:46:58.687281
94/08/15,2019-09-20 23:46:58.692642
94/08/16,2019-09-20 23:46:58.698217
94/08/17,2019-09-20 23:46:58.703608
94/08/18,2019-09-20 23:46:58.709420
94/08/19,2019-09-20 23:46:58.715126
94/08/22,2019-09-20 23:46:58.719791
94/08/23,2019-09-20 23:46:58.724975
94/08/24,2019-09-20 23:46:58.731871
94/08/25,2019-09-20 23:46:58.738359
94/08/26,2019-09-20 23:46:58.742227
94/08/29,2019-09-20 23:46:58.746095
94/08/30,2019-09-20 23:46:58.751502
94/08/31,2019-09-20 23:46:58.756209
94/09/02,2019-09-20 23:46:58.761439
94/09/05,2019-09-20 23:46:58.767828
94/09/06,2019-09-20 23:46:58.772566
94/09/07,2019-09-20 23:46:58.776955
94/09/08,2019-09-20 23:46:58.783978
94/09/09,2019-09-20 23:46:58.789244
94/09/12,2019-09-20 23:46:58.794076
94/09/13,2019-09-20 23:46:58.798469
94/09/14,2019-09-20 23:46:58.811494
94/09/15,2019-09-20 23:46:58.815193
94/09/16,2019-09-20 23:46:58.820811
94/09/19,2019-09-20 23:46:58.825245
94/09/20,2019-09-20 23:46:58.830630
94/09/21,2019-09-20 23:46:58.835614
94/09/22,2019-09-20 23:46:58.839351
94/09/23,2019-09-20 23:46:58.843510
94/09/26,2019-09-20 23:46:58.848240
94/09/27,2019-09-20 23:46:58.853220
94/09/28,2019-09-20 23:46:58.857131
94/09/29,2019-09-20 23:46:58.861070
94/09/30,2019-09-20 23:46:58.878462
94/10/03,2019-09-20 23:46:58.912700
94/10/04,2019-09-20 23:46:58.919884
94/10/05,2019-09-20 23:46:58.924636
94/10/06,2019-09-20 23:46:58.933807
94/10/07,2019-09-20 23:46:58.939588
94/10/11,2019-09-20 23:46:58.945214
94/10/12,2019-09-20 23:46:58.953391
94/10/13,2019-09-20 23:46:58.957256
94/10/14,2019-09-20 23:46:58.967668
94/10/17,2019-09-20 23:46:58.972574
94/10/18,2019-09-20 23:46:58.975985
94/10/19,2019-09-20 23:46:58.982093
94/10/20,2019-09-20 23:46:58.988492
94/10/21,2019-09-20 23:46:58.993375
94/10/24,2019-09-20 23:46:58.998129
94/10/25,2019-09-20 23:46:59.002095
94/10/26,2019-09-20 23:46:59.009022
94/10/27,2019-09-20 23:46:59.013699
