公司代號,利息淨收益,利息以外淨損益,呆帳費用及保證責任準備提存（各項提存）,營業費用,繼續營業單位稅前淨利（淨損）,所得稅（費用）利益,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅利益（費用）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,所得稅費用（利益）,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,呆帳費用及保證責任準備提存,保險負債準備淨變動,繼續營業單位稅前損益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益,年份,季度,公司名稱
5263,,,,138521.0,,,,0.0,,,,,,,,,,,,-0.22,,,,,4997.0,,-5982.0,-5982.0,,-5941.0,,333559.0,192904.0,140655.0,0.0,0.0,140655.0,0.0,2134.0,2863.0,10979.0,41.0,,,,,,,,,,,,,,,,智崴資訊
5272,,,,247863.0,,,,,,,,,,,,,,,,2.68,,,,,121998.0,,119108.0,119108.0,,119108.0,,649210.0,286979.0,362231.0,,,362231.0,,114368.0,7630.0,2890.0,,,,,,,,,,,,,,,,,笙科
5274,,,,137971.0,,,,,,,,,,,,,,,,7.4,,,,,194356.0,,171000.0,171000.0,,171000.0,,590802.0,270699.0,320103.0,,,320103.0,,182132.0,12224.0,23356.0,,,,,,,,,,,,,,,,,信驊科技
5276,,,,94397.0,,,,,,,,,,,,,86924.0,,,3.02,,,,,132654.0,,88482.0,88482.0,,86924.0,,836394.0,604557.0,231837.0,,,231837.0,0.0,137440.0,-4786.0,44172.0,-1558.0,88482.0,,,,,,,,,,,,,,,達輝-KY
5278,,,,168482.0,,,,,,,,,,,,,,,,6.51,,,,,97263.0,,80058.0,80058.0,,80058.0,,306383.0,45754.0,260629.0,,,260629.0,,92147.0,5116.0,17205.0,0.0,,,,,,,,,,,,,,,,尚凡
5287,,,,302809.0,,,,,,,,,,,,,344637.0,,,12.29,,,,,414226.0,,343980.0,343980.0,,344637.0,,942368.0,254538.0,687830.0,,,687830.0,,385021.0,29205.0,70246.0,657.0,343980.0,,,,,,,,,,,,,,,數字
5289,,,,393847.0,,,,,,,,,,,,,288392.0,,-39.0,5.68,,,,,346260.0,,285623.0,285623.0,,288353.0,,2796804.0,2081373.0,715431.0,,,715431.0,,321584.0,24676.0,60637.0,2730.0,285662.0,-39.0,,,,,,,,,,,,,,宜鼎國際
5291,,,,135402.0,,,,,,,,,,,,,89404.0,,,3.14,,,,,115038.0,,88066.0,88066.0,,89404.0,,1496298.0,1251100.0,245198.0,,,245198.0,,109796.0,5242.0,26972.0,1338.0,88066.0,,,,,,,,,,,,,,,邑昇
5299,,,,124089.0,,,,,,,,,,,,,,,,0.81,,,,,30326.0,,25035.0,25035.0,,25035.0,,654198.0,510598.0,143600.0,,,143600.0,,19511.0,10815.0,5291.0,0.0,,,,,,,,,,,,,,,,杰力
5301,,,,235323.0,,,,,,,,,,,,,50699.0,,,0.83,,,,,59798.0,,50699.0,50699.0,,50699.0,,841134.0,562716.0,278418.0,,,278418.0,,43095.0,16703.0,9099.0,,50699.0,,,,,,,,,,,,,,,寶得利
5302,,,,172367.0,,,,,,,,,,,,,-38536.0,,-1633.0,-0.22,,,,,-35608.0,,-36185.0,-36185.0,,-40169.0,,277583.0,156617.0,120966.0,,,120966.0,,-51401.0,15793.0,577.0,-3984.0,-34411.0,-1774.0,,,,,,,,,,,,,,太欣
5304,,,,334943.0,,,,,,,,,,,,,-368586.0,,27512.0,-1.04,,,,,-120098.0,,-166045.0,-166045.0,,-341074.0,,953246.0,717142.0,236104.0,,,236104.0,,-98839.0,-21259.0,45947.0,-175029.0,-192635.0,26590.0,,,,,,,,,,,,,,鼎創達
5306,,,,239838.0,,,,,,,,,,,,,408453.0,-13165.0,-13157.0,3.79,,,,,405639.0,,380192.0,380192.0,,382131.0,-9875.0,2091947.0,1446873.0,645074.0,,,645074.0,,405236.0,403.0,25447.0,1939.0,399923.0,-9856.0,,,,,,,,,,,,,,桂盟
5309,,,,510010.0,,,,,,,,,,,,,-120408.0,,-2091.0,-1.8,,,,,-274806.0,,-278607.0,-278607.0,,-122499.0,,1861436.0,1690832.0,170604.0,,,170604.0,,-339406.0,64600.0,3801.0,156108.0,-274466.0,-4141.0,,,,,,,,,,,,,,系統電子
5310,,,,77346.0,,,,,,,,,,,,,13051.0,,0.0,0.35,,,,,19989.0,,13051.0,13051.0,,13051.0,,331888.0,256002.0,75886.0,,,75886.0,,-1460.0,21449.0,6938.0,0.0,13051.0,0.0,,,,,,,,,,,,,,天剛資訊
5312,,,,1233698.0,,,,,,,,,,,,,400221.0,,,5.94,,,,,433309.0,,356963.0,356963.0,,400221.0,,2221903.0,869880.0,1352023.0,,,1352023.0,,118325.0,314984.0,76346.0,43258.0,356963.0,,,,,,,,,,,,,,,寶島科
5314,,,,173748.0,,,,,,,,,,,,,-79045.0,,,-1.32,,,,,-79045.0,,-79045.0,-79045.0,,-79045.0,,161167.0,74247.0,86920.0,,,86920.0,,-86828.0,7783.0,,,-79045.0,,,,,,,,,,,,,,,世紀民生
5315,,,,178595.0,,,,,,,,,,,,,-87190.0,,,-0.72,,,,,-113622.0,,-113622.0,-113622.0,,-87190.0,,1685784.0,1648607.0,37177.0,,,37177.0,,-141418.0,27796.0,,26432.0,-113622.0,,,,,,,,,,,,,,,光聯科技
5317,,,,255311.0,,,,,,,,,,,,,169725.0,,120.0,0.74,,,,,115273.0,,98742.0,98742.0,,169845.0,,1926753.0,1569228.0,357525.0,,,357525.0,,102214.0,13059.0,16531.0,71103.0,98986.0,-244.0,,,,,,,,,,,,,,凱美
5321,,,,156646.0,,,,,,,,,,,,,54518.0,,899.0,1.85,,,,,81131.0,,54213.0,54213.0,,55417.0,,662673.0,627457.0,35216.0,,,35216.0,,-121430.0,202561.0,26918.0,1204.0,53314.0,899.0,,,,,,,,,,,,,,友銓電子
5324,,,,320512.0,,,,,,,,,,,,,970774.0,,-10067.0,12.71,,,,,988081.0,,960159.0,960159.0,,960707.0,,3377919.0,2038425.0,1339494.0,,,1339494.0,,1018982.0,-30901.0,27922.0,548.0,970419.0,-10260.0,,,,,,,,,,,,,,士開
5328,,,,205705.0,,,,681.0,,,,,,,,,62243.0,,,0.26,,,,,56436.0,,45285.0,45966.0,,62243.0,,1237201.0,1010308.0,226893.0,,,226893.0,,21188.0,35248.0,11151.0,16277.0,45966.0,,,,,,,,,,,,,,,華容公司
5340,,,,88301.0,,,,,,,,,,,,,-151487.0,,,-0.86,,,,,-139940.0,,-168416.0,-168416.0,,-151487.0,,1162752.0,1225522.0,-62770.0,,,-62770.0,,-151071.0,11131.0,28476.0,16929.0,-168416.0,,,,,,,,,,,,,,,建榮工業
5344,,,,29750.0,,,,0.0,,,,,,,,,,,,-0.21,,,,,-16903.0,,-16903.0,-16903.0,,-16717.0,,154002.0,150415.0,3587.0,,,3587.0,,-26163.0,9260.0,0.0,186.0,,,,,,,,,,,,,,,,立衛科技
5345,,,,68687.0,,,,,,,,,,,,,5627.0,,0.0,0.06,,,,,2690.0,,3207.0,3207.0,,5627.0,,227883.0,172447.0,55436.0,,,55436.0,,-13251.0,15941.0,-517.0,2420.0,3207.0,0.0,,,,,,,,,,,,,,天揚
5347,,,,2025725.0,,,,,,,,,,,,,4364167.0,,0.0,2.76,,,,,5062331.0,,4370988.0,4370988.0,,4364167.0,,21135060.0,14272127.0,6862933.0,,,6862933.0,,4837208.0,225123.0,691343.0,-6821.0,4370988.0,0.0,,,,,,,,,,,,,,世界
5348,,,,172474.0,,,,,,,,,,,,,-107391.0,,0.0,-4.12,,,,,-106104.0,,-106271.0,-106271.0,,-107391.0,,219426.0,174498.0,44928.0,0.0,0.0,44928.0,0.0,-127546.0,21442.0,167.0,-1120.0,-106271.0,0.0,,,,,,,,,,,,,,系通科技
5349,,,,517908.0,,,,,,,,,,,,,681498.0,,31816.0,3.18,,,,,873107.0,,711080.0,711080.0,,713314.0,,7745641.0,6375031.0,1370610.0,,,1370610.0,,852702.0,20405.0,162027.0,2234.0,679841.0,31239.0,,,,,,,,,,,,,,先豐通訊
5351,,,,1090996.0,,,,,,,,,,,,,91583.0,,-16634.0,0.03,,,,,-14209.0,,-16933.0,-16933.0,,74949.0,,6697773.0,5697790.0,999983.0,,,999983.0,57420.0,-33593.0,19384.0,2724.0,91882.0,11166.0,-28099.0,,,,,,,,,,,,,,鈺創科技
5353,,,,179180.0,,,,,,,,,,,,,40220.0,,0.0,0.58,,,,,61750.0,,52872.0,52872.0,,40220.0,,1261931.0,1051721.0,210210.0,,,210210.0,,31030.0,30720.0,8878.0,-12652.0,52872.0,0.0,,,,,,,,,,,,,,台林電通
5355,,,,167857.0,,,,,,,,,,,,,238995.0,,,1.38,,,,,265432.0,,222300.0,222300.0,,238995.0,,1633218.0,1250355.0,382863.0,,,382863.0,,215006.0,50426.0,43132.0,16695.0,222300.0,,,,,,,,,,,,,,,佳總
5356,,,,407726.0,,,,,,,,,,,,,918783.0,,,6.08,,,,,985799.0,,787253.0,787253.0,,918783.0,,8478796.0,7477716.0,1001080.0,,,1001080.0,,593354.0,392445.0,198546.0,131530.0,787253.0,,,,,,,,,,,,,,,協益電子
5364,,,,32381.0,,,,0.0,,,,,,,,,26848.0,,,4.9,,,,,27205.0,,24987.0,24987.0,,26848.0,,59023.0,21108.0,37915.0,,,37915.0,-599.0,4935.0,22270.0,2218.0,1861.0,24987.0,,,,,,,,,,,,,,,力麗店
5371,,,,7850492.0,,,,,,,,,,,,,2730358.0,,161115.0,2.68,,,,,2854530.0,,2016017.0,2016017.0,,2891473.0,,72748977.0,62299027.0,10449950.0,,,10449950.0,,2599458.0,255072.0,838513.0,875456.0,1938963.0,77054.0,,,,,,,,,,,,,,中光電
5381,,,,140157.0,,,,-89727.0,,,,,,,,,-498443.0,,,0.01,,,,,45211.0,,92016.0,2289.0,,-498443.0,,1678940.0,1687986.0,-9046.0,,,-9046.0,,-149203.0,194414.0,-46805.0,-500732.0,2289.0,,,,,,,,,,,,,,,合正科技
5383,,,,114268.0,,,,,,,,,,,,,11533.0,,1755.0,0.19,,,,,27748.0,,15271.0,15271.0,,13288.0,,974915.0,833763.0,141152.0,,,141152.0,,26884.0,864.0,12477.0,-1983.0,13516.0,1755.0,,,,,,,,,,,,,,金利精密
5386,,,,52530.0,,,,0.0,,,,,,,,,20865.0,,0.0,1.73,,,,,23496.0,,19232.0,19232.0,,20865.0,0.0,576417.0,507311.0,69106.0,0.0,0.0,69106.0,0.0,16576.0,6920.0,4264.0,1633.0,19232.0,0.0,,,,,,,,,,,,,,青雲國際
5392,,,,527244.0,,,,,,,,,,,,,721432.0,,-3814.0,2.21,,,,,258660.0,,168193.0,168193.0,,717618.0,,3866195.0,3573293.0,292902.0,,,292902.0,,-234342.0,493002.0,90467.0,549425.0,171824.0,-3631.0,,,,,,,,,,,,,,應華精密
5398,,,,75957.0,,,,,,,,,,,,,14730.0,,-41.0,0.17,,,,,8962.0,,7228.0,7228.0,,14689.0,,294214.0,222938.0,71276.0,,,71276.0,,-4681.0,13643.0,1734.0,7461.0,7269.0,-41.0,,,,,,,,,,,,,,慕康生醫
5403,,,,216376.0,,,,,,,,,,,,,155094.0,,0.0,2.6,,,,,166893.0,,137999.0,137999.0,,155094.0,,1444824.0,1096304.0,348520.0,,,348520.0,,132144.0,34749.0,28894.0,17095.0,137999.0,0.0,,,,,,,,,,,,,,中菲電腦
5410,,,,363367.0,,,,,,,,,,,,,86708.0,,0.0,0.97,,,,,100381.0,,87207.0,87207.0,,86708.0,,1937411.0,1496354.0,441057.0,0.0,0.0,441057.0,0.0,77690.0,22691.0,13174.0,-499.0,87207.0,0.0,,,,,,,,,,,,,,國眾電腦
5425,,,,1056976.0,,,,,,,,,,,,,499806.0,,290458.0,1.61,,,,,943005.0,,666320.0,666320.0,,790264.0,,7082281.0,5010281.0,2072000.0,,,2072000.0,,1015024.0,-72019.0,276685.0,123944.0,387567.0,278753.0,,,,,,,,,,,,,,台半
5426,,,,178722.0,,,,,,,,,,,,,206744.0,,13789.0,1.16,,,,,229513.0,,181162.0,181162.0,,220533.0,,1602600.0,1250512.0,352088.0,,,352088.0,,173366.0,56147.0,48351.0,39371.0,167373.0,13789.0,,,,,,,,,,,,,,振發
5432,,,,33734.0,,,,,,,,,,,,,,,,0.71,,,,,14960.0,,14704.0,14704.0,,15442.0,,151581.0,108936.0,42645.0,,,42645.0,,8911.0,6049.0,256.0,738.0,,,,,,,,,,,,,,,,達威光電
5438,,,,581916.0,,,,,,,,,,,,,466482.0,,-24460.0,0.62,,,,,83808.0,,45061.0,45061.0,,442022.0,,3090177.0,2504230.0,585947.0,,,585947.0,,4031.0,79777.0,38747.0,396961.0,69666.0,-24605.0,,,,,,,,,,,,,,東友科技
5439,,,,115739.0,,,,,,,,,,,,,,,,1.29,,,,,121173.0,,100414.0,100414.0,,100982.0,,1593197.0,1367260.0,225937.0,,,225937.0,,110198.0,10975.0,20759.0,568.0,,,,,,,,,,,,,,,,高技
5443,,,,546739.0,,,,,,,,,,,,,218639.0,,18512.0,0.98,,,,,240404.0,,182461.0,182461.0,,237151.0,,2561025.0,2019949.0,541076.0,,,541076.0,,-5663.0,246067.0,57943.0,54690.0,170569.0,11892.0,,,,,,,,,,,,,,均豪精密
5450,,,,176648.0,,,,1142.0,,,,,,,,,-24893.0,,-9.0,-0.54,,,,,-10765.0,,-28197.0,-27055.0,,-24902.0,,658267.0,501352.0,156915.0,,,156915.0,,-19733.0,8968.0,17432.0,2153.0,-27046.0,-9.0,,,,,,,,,,,,,,寶聯通
5452,,,,378489.0,,,,,,,,,,,,,44023.0,,11009.0,0.31,,,,,70383.0,,43958.0,43958.0,,55032.0,,7450611.0,6961658.0,488953.0,0.0,0.0,488953.0,,110464.0,-40081.0,26425.0,11074.0,45261.0,-1303.0,,,,,,,,,,,,,,佶優
5455,,,,39682.0,,,,0.0,,,,,,,,,-64078.0,,0.0,-1.75,,,,,-64080.0,,-64078.0,-64078.0,,-64078.0,,79172.0,107002.0,-27830.0,,,-27830.0,,-67512.0,3432.0,-2.0,0.0,-64078.0,0.0,,,,,,,,,,,,,,昇益
5457,,,,311715.0,,,,,,,,,,,,,2132.0,,,0.09,,,,,20174.0,,14045.0,14045.0,,2132.0,,1478554.0,1306873.0,171681.0,,,171681.0,,-140034.0,160208.0,6129.0,-11913.0,14045.0,,,,,,,,,,,,,,,宣德
5460,,,,143918.0,,,,,,,,,,,,,72859.0,,0.0,0.73,,,,,67448.0,,52643.0,52643.0,,72859.0,,880129.0,680600.0,199529.0,,,199529.0,-608.0,55003.0,12445.0,14805.0,20216.0,52643.0,0.0,,,,,,,,,,,,,,同協電子
5464,,,,95904.0,,,,,,,,,,,,,130472.0,,,2.04,,,,,130253.0,,123605.0,123605.0,,130472.0,,1538260.0,1386910.0,151350.0,,,151350.0,,55446.0,74807.0,6648.0,6867.0,123605.0,,,,,,,,,,,,,,,霖宏科技
5465,,,,356408.0,,,,,,,,,,,,,74760.0,,2046.0,0.23,,,,,43905.0,,37227.0,37227.0,,76806.0,,1942368.0,1567076.0,375292.0,,,375292.0,,18884.0,25021.0,6678.0,39579.0,35181.0,2046.0,,,,,,,,,,,,,,富驊
5468,,,,127123.0,,,,,,,,,,,,,-33475.0,,,-1.24,,,,,-55863.0,,-55871.0,-55871.0,,-33475.0,,301949.0,225277.0,76672.0,,,76672.0,8626.0,-41825.0,-14038.0,8.0,22396.0,-55871.0,,,,,,,,,,,,,,,凱鈺
5474,,,,122604.0,,,,,,,,,,,,,,,,2.68,,,,,108613.0,,90232.0,90232.0,,90177.0,,666054.0,442676.0,223378.0,,,223378.0,183.0,100957.0,7656.0,18381.0,-55.0,,,,,,,,,,,,,,,,聰泰科技
5475,,,,282053.0,,,,,,,,,,,,,-56725.0,,-47475.0,-0.6,,,,,-174971.0,,-173371.0,-173371.0,,-104200.0,,2863157.0,2815011.0,48146.0,,,48146.0,,-233907.0,58936.0,-1600.0,69171.0,-125896.0,-47475.0,,,,,,,,,,,,,,德宏工業
5478,,,,3126069.0,,,,,,,,,,,,,386095.0,,-6428.0,3.01,,,,,368661.0,,369208.0,369208.0,,379667.0,,11015915.0,7610025.0,3405890.0,,,3405890.0,,279821.0,88840.0,-547.0,10459.0,381851.0,-12643.0,,,,,,,,,,,,,,智冠
5481,,,,52867.0,,,,,,,,,,,,,-136653.0,,,-1.52,,,,,-144661.0,,-143148.0,-143148.0,,-136653.0,,253910.0,388080.0,-134170.0,,,-134170.0,,-187037.0,42376.0,-1513.0,6495.0,-143148.0,,,,,,,,,,,,,,,新華
5483,,,,1810410.0,,,,300909.0,,,,,,,,,-268728.0,,27569.0,0.57,,,,,128235.0,,38933.0,339842.0,,-241159.0,,22215367.0,19775943.0,2439424.0,,,2439424.0,,629014.0,-500779.0,89302.0,-581001.0,295118.0,44724.0,,,,,,,,,,,,,,中美矽晶
5487,,,,90994.0,,,,,,,,,,,,,50381.0,0.0,0.0,1.86,,,,,51888.0,,41245.0,41245.0,,50381.0,0.0,354441.0,225203.0,129238.0,,,129238.0,,38244.0,13644.0,10643.0,9136.0,41245.0,0.0,,,,,,,,,,,,,,通泰
5488,,,,184680.0,,,,,,,,,,,,,-49119.0,,,-1.3,,,,,-112506.0,,-118757.0,-118757.0,,-49119.0,,1997789.0,1929629.0,68160.0,,,68160.0,,-116520.0,4014.0,6251.0,69638.0,-118757.0,,,,,,,,,,,,,,,松普科技
5489,,,,539424.0,,,,,,,,,,,,,584165.0,,-3824.0,5.77,,,,,661823.0,,572207.0,572207.0,,580341.0,,2285356.0,1355809.0,929547.0,,,929547.0,,390123.0,271700.0,89616.0,8134.0,576181.0,-3974.0,,,,,,,,,,,,,,彩富電子
5490,,,,401577.0,,,,,,,,,,,,,344341.0,,,3.38,,,,,400721.0,,318749.0,318749.0,,344341.0,,2301994.0,1514794.0,787200.0,,,787200.0,,385623.0,15098.0,81972.0,25592.0,318749.0,,,,,,,,,,,,,,,同亨
5493,,,,242750.0,,,,,,,,,,,,,115588.0,,108014.0,2.91,,,,,253784.0,,230996.0,230996.0,,223602.0,,1901208.0,1464627.0,436581.0,,,436581.0,,193831.0,59953.0,22788.0,-7394.0,120210.0,110786.0,,,,,,,,,,,,,,三聯科技
5498,,,,96619.0,,,,,,,,,,,,,79461.0,,0.0,0.07,,,,,15819.0,,10811.0,10811.0,,79461.0,,1373758.0,1262737.0,111021.0,,,111021.0,,14402.0,1417.0,5008.0,68650.0,10811.0,0.0,,,,,,,,,,,,,,凱崴電子
5508,,,,247096.0,,,,,,,,,,,,,,,,11.2,,,,,2035516.0,,2029387.0,2029387.0,,2028918.0,,4602450.0,2363358.0,2239092.0,,,2239092.0,40471.0,2032467.0,3049.0,6129.0,-469.0,,,,,,,,,,,,,,,,永信建設
5511,,,,155297.0,,,,,,,,,,,,,633810.0,,,4.32,,,,,771293.0,,623493.0,623493.0,,633810.0,,5306019.0,4491323.0,814696.0,,,814696.0,,659399.0,111894.0,147800.0,10317.0,623493.0,,,,,,,,,,,,,,,德昌營造
5512,,,,288501.0,,,,,,,,,,,,,670948.0,,-19676.0,0.97,,,,,773643.0,,690844.0,690844.0,,651272.0,,2629690.0,1491023.0,1138667.0,,,1138667.0,2668.0,852834.0,-79191.0,82799.0,-39572.0,710520.0,-19676.0,,,,,,,,,,,,,,力麒
5514,,,,65386.0,,,,,,,,,,,,,441181.0,,27.0,2.99,,,,,448697.0,,440246.0,440246.0,,441208.0,,911267.0,397113.0,514154.0,,,514154.0,,448768.0,-71.0,8451.0,962.0,440219.0,27.0,,,,,,,,,,,,,,三豐建設
5516,,,,30380.0,,,,,,,,,,,,,,,,-3.33,,,,,-152277.0,,-127550.0,-127550.0,,-124076.0,,1300874.0,1416754.0,-115880.0,,,-115880.0,,-146260.0,-6017.0,-24727.0,3474.0,,,,,,,,,,,,,,,,雙喜營造
5520,,,,82894.0,,,,,,,,,,,,,158841.0,,12.0,2.22,,,,,190069.0,,157598.0,157598.0,,158853.0,,2764283.0,2519000.0,245283.0,,,245283.0,,162389.0,27680.0,32471.0,1255.0,157589.0,9.0,,,,,,,,,,,,,,力泰建設
5523,,,,128992.0,,,,,,,,,,,,,-336391.0,,-91684.0,-2.99,,,,,-428701.0,,-428701.0,-428701.0,,-428075.0,,132908.0,113419.0,19489.0,,,19489.0,,-109503.0,-319198.0,,626.0,-337017.0,-91684.0,,,,,,,,,,,,,,豐謙
5529,,,,93860.0,,,,,,,,,,,,,68113.0,,,0.75,,,,,103228.0,,68432.0,68432.0,,68113.0,,603317.0,384546.0,218771.0,,,218771.0,,124911.0,-21683.0,34796.0,-319.0,68432.0,,,,,,,,,,,,,,,志嘉建設
5530,,,,1370911.0,,,,,,,,,,,,,2020265.0,,92451.0,5.05,,,,,2358829.0,,2108538.0,2108538.0,,2112716.0,,4151854.0,1174975.0,2976879.0,,,2976879.0,444752.0,2050720.0,308109.0,250291.0,4178.0,2016087.0,92451.0,,,,,,,,,,,,,,龍巖
5536,,,,474644.0,,,,,,,,,,,,,529083.0,,0.0,10.11,,,,,620331.0,,466391.0,466391.0,,529083.0,,8656072.0,7617107.0,1038965.0,,,1038965.0,,564321.0,56010.0,153940.0,62692.0,466391.0,0.0,,,,,,,,,,,,,,聖暉
5601,,,,21629.0,,,,,,,,,,,,,,,,0.3,,,,,23688.0,,20356.0,20356.0,,20356.0,,71874.0,27010.0,44864.0,,,44864.0,0.0,23235.0,453.0,3332.0,0.0,,,,,,,,,,,,,,,,臺聯貨櫃
5603,,,,197855.0,,,,,,,,,,,,,34773.0,,135.0,0.63,,,,,45666.0,,39967.0,39967.0,,34908.0,,2169442.0,1931677.0,237765.0,,,237765.0,,39910.0,5756.0,5699.0,-5059.0,39832.0,135.0,,,,,,,,,,,,,,陸海
5604,,,,326589.0,,,,,,,,,,,,,165477.0,,,1.25,,,,,155890.0,,136185.0,136185.0,,165477.0,,1607575.0,1132615.0,474960.0,,,474960.0,,148371.0,7519.0,19705.0,29292.0,136185.0,,,,,,,,,,,,,,,中連貨運
5609,,,,1966140.0,,,,,,,,,,,,,206573.0,,7837.0,1.02,,,,,197515.0,,157016.0,157016.0,,214410.0,,14172398.0,12030955.0,2141443.0,0.0,0.0,2141443.0,,175303.0,22212.0,40499.0,57394.0,131483.0,25533.0,,,,,,,,,,,,,,中菲行
5701,,,,1141617.0,,,,,,,,,,,,,-362493.0,,106.0,-1.63,,,,,-353183.0,,-353361.0,-353361.0,,-362387.0,,1532483.0,758059.0,774424.0,,,774424.0,,-367193.0,14010.0,178.0,-9026.0,-353467.0,106.0,,,,,,,,,,,,,,劍湖山
5703,,,,595617.0,,,,,,,,,,,,,46830.0,,-23181.0,0.62,,,,,40566.0,,28892.0,28892.0,,23649.0,,979118.0,359461.0,619657.0,,,619657.0,,24040.0,16526.0,11674.0,-5243.0,43752.0,-14860.0,,,,,,,,,,,,,,亞都麗緻
5704,,,,90222.0,,,,,,,,,,,,,,,,1.08,,,,,50274.0,,41871.0,41871.0,,43616.0,,312220.0,174992.0,137228.0,,,137228.0,,47006.0,3268.0,8403.0,1745.0,,,,,,,,,,,,,,,,知本老爺
5878,,,,66813.0,,,,,,,,,,,,,88640.0,,,3.9,,,,,77124.0,,64543.0,64543.0,,88640.0,,486831.0,348838.0,137993.0,,,137993.0,,71180.0,5944.0,12581.0,24097.0,64543.0,,,,,,,,,,,,,,,台名
5902,,,,181710.0,,,,,,,,,,,,,24291.0,,,0.21,,,,,20336.0,,20179.0,20179.0,,24291.0,,1891822.0,1690910.0,200912.0,,,200912.0,,19202.0,1134.0,157.0,4112.0,20179.0,,,,,,,,,,,,,,,德記
5903,,,,17745378.0,,,,,,,,,,,,,1003744.0,,42899.0,4.91,,,,,1413669.0,,1159564.0,1159564.0,,1046643.0,,53754291.0,34810136.0,18944155.0,,,18944155.0,,1198777.0,214892.0,254105.0,-112921.0,1095114.0,64450.0,,,,,,,,,,,,,,全家便利
5904,,,,2278549.0,,,,,,,,,,,,,,,,6.03,,,,,674331.0,,558852.0,558852.0,,563288.0,,7249459.0,4374265.0,2875194.0,,,2875194.0,,596645.0,77686.0,115479.0,4436.0,,,,,,,,,,,,,,,,寶雅
5905,,,,1283114.0,,,,,,,,,,,,,103498.0,,32921.0,0.44,,,,,133653.0,,122766.0,122766.0,,136419.0,,1572728.0,251260.0,1321468.0,,,1321468.0,,38354.0,95299.0,10887.0,13653.0,92064.0,30702.0,,,,,,,,,,,,,,南仁湖
6101,,,,28589.0,,,,,,,,,,,,,,,,-0.27,,,,,-15688.0,,-15688.0,-15688.0,,-15102.0,,1003065.0,989255.0,13810.0,,,13810.0,,-14779.0,-909.0,0.0,586.0,,,,,,,,,,,,,,,,寬魚國際
6103,,,,56061.0,,,,,,,,,,,,,-42667.0,,0.0,-0.54,,,,,-45882.0,,-45882.0,-45882.0,,-42667.0,,33885.0,24778.0,9107.0,,,9107.0,-79.0,-47033.0,1151.0,,3215.0,-45882.0,0.0,,,,,,,,,,,,,,合邦電子
6104,,,,694332.0,,,,,,,,,,,,,-197942.0,,-7139.0,-2.29,,,,,-202085.0,,-205734.0,-205734.0,,-205081.0,,1438380.0,942041.0,496339.0,,,496339.0,,-197993.0,-4092.0,3649.0,653.0,-198141.0,-7593.0,,,,,,,,,,,,,,創惟科技
6109,,,,278633.0,,,,,,,,,,,,,-22794.0,,-2718.0,-0.56,,,,,-36778.0,,-43262.0,-43262.0,,-25512.0,,1863893.0,1626366.0,237527.0,,,237527.0,,-41106.0,4328.0,6484.0,17750.0,-40544.0,-2718.0,,,,,,,,,,,,,,亞元科技
6111,,,,279073.0,,,,,,,,,,,,,-9100.0,,17162.0,-0.62,,,,,-11759.0,,-19156.0,-19156.0,,8062.0,,300755.0,38557.0,262198.0,,,262198.0,,-16875.0,5116.0,7397.0,27218.0,-23045.0,3889.0,,,,,,,,,,,,,,大宇資訊
6113,,,,168876.0,,,,,,,,,,,,,-61284.0,,9.0,-0.76,,,,,-36230.0,,-37935.0,-37935.0,,-61275.0,,1859861.0,1757872.0,101989.0,,,101989.0,,-66887.0,30657.0,1705.0,-23340.0,-37944.0,9.0,,,,,,,,,,,,,,亞矽科技
6114,,,,39375.0,,,,,,,,,,,,,,,,0.01,,,,,386.0,,386.0,386.0,,386.0,,318076.0,290333.0,27743.0,,,27743.0,,-11632.0,12018.0,0.0,0.0,,,,,,,,,,,,,,,,久威國際
6118,,,,326822.0,,,,,,,,,,,,,21214.0,,-19.0,0.22,,,,,25485.0,,20352.0,20352.0,,21195.0,,8694368.0,8353437.0,340931.0,,,340931.0,,14109.0,11376.0,5133.0,843.0,20371.0,-19.0,,,,,,,,,,,,,,建達國際
